date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:31:57	85578/85578	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2029%20Jan%202022%2016:37:07%20GMT	https://kodesolution.com/html/2017/seniorpress-html/demo/js/jquery-2.2.4.min.js	C:/Users/PC/Desktop/AhmetErdas/AhmetErdasWeb/kodesolution.com/html/2017/seniorpress-html/demo/js/jquery-2.2.4.min.js	(from https://kodesolution.com/html/2017/seniorpress-html/demo/index-mp-layout1.html)
00:31:58	36868/36868	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2029%20Jan%202022%2016:37:07%20GMT	https://kodesolution.com/html/2017/seniorpress-html/demo/js/bootstrap.min.js	C:/Users/PC/Desktop/AhmetErdas/AhmetErdasWeb/kodesolution.com/html/2017/seniorpress-html/demo/js/bootstrap.min.js	(from https://kodesolution.com/html/2017/seniorpress-html/demo/index-mp-layout1.html)
00:31:58	240422/240422	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2029%20Jan%202022%2016:37:07%20GMT	https://kodesolution.com/html/2017/seniorpress-html/demo/js/jquery-ui.min.js	C:/Users/PC/Desktop/AhmetErdas/AhmetErdasWeb/kodesolution.com/html/2017/seniorpress-html/demo/js/jquery-ui.min.js	(from https://kodesolution.com/html/2017/seniorpress-html/demo/index-mp-layout1.html)
00:31:59	54910/54910	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2029%20Jan%202022%2016:37:07%20GMT	https://kodesolution.com/html/2017/seniorpress-html/demo/js/revolution-slider/js/jquery.themepunch.revolution.min.js	C:/Users/PC/Desktop/AhmetErdas/AhmetErdasWeb/kodesolution.com/html/2017/seniorpress-html/demo/js/revolution-slider/js/jquery.themepunch.revolution.min.js	(from https://kodesolution.com/html/2017/seniorpress-html/demo/index-mp-layout1.html)
00:31:59	104628/104628	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2029%20Jan%202022%2016:37:07%20GMT	https://kodesolution.com/html/2017/seniorpress-html/demo/js/revolution-slider/js/jquery.themepunch.tools.min.js	C:/Users/PC/Desktop/AhmetErdas/AhmetErdasWeb/kodesolution.com/html/2017/seniorpress-html/demo/js/revolution-slider/js/jquery.themepunch.tools.min.js	(from https://kodesolution.com/html/2017/seniorpress-html/demo/index-mp-layout1.html)
00:32:01	3879/3879	---M--	200	added ('OK')	image/png	date:Sat,%2029%20Jan%202022%2016:37:07%20GMT	https://kodesolution.com/html/2017/seniorpress-html/demo/images/logo-wide.png	C:/Users/PC/Desktop/AhmetErdas/AhmetErdasWeb/kodesolution.com/html/2017/seniorpress-html/demo/images/logo-wide.png	(from https://kodesolution.com/html/2017/seniorpress-html/demo/index-mp-layout1.html)
00:32:01	20031/20031	---M--	200	added ('OK')	image/gif	date:Sat,%2029%20Jan%202022%2016:37:07%20GMT	https://kodesolution.com/html/2017/seniorpress-html/demo/images/preloaders/5.gif	C:/Users/PC/Desktop/AhmetErdas/AhmetErdasWeb/kodesolution.com/html/2017/seniorpress-html/demo/images/preloaders/5.gif	(from https://kodesolution.com/html/2017/seniorpress-html/demo/index-mp-layout1.html)
00:32:01	132313/132313	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2016:37:07%20GMT	https://kodesolution.com/html/2017/seniorpress-html/demo/index-mp-layout2.html	C:/Users/PC/Desktop/AhmetErdas/AhmetErdasWeb/kodesolution.com/html/2017/seniorpress-html/demo/index-mp-layout2.html	(from https://kodesolution.com/html/2017/seniorpress-html/demo/index-mp-layout1.html)
00:32:01	121707/121707	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2016:37:07%20GMT	https://kodesolution.com/html/2017/seniorpress-html/demo/index-mp-layout3.html	C:/Users/PC/Desktop/AhmetErdas/AhmetErdasWeb/kodesolution.com/html/2017/seniorpress-html/demo/index-mp-layout3.html	(from https://kodesolution.com/html/2017/seniorpress-html/demo/index-mp-layout1.html)
00:32:02	93556/93556	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2016:37:07%20GMT	https://kodesolution.com/html/2017/seniorpress-html/demo/index-sp-layout1.html	C:/Users/PC/Desktop/AhmetErdas/AhmetErdasWeb/kodesolution.com/html/2017/seniorpress-html/demo/index-sp-layout1.html	(from https://kodesolution.com/html/2017/seniorpress-html/demo/index-mp-layout1.html)
00:32:02	102570/102570	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2016:37:07%20GMT	https://kodesolution.com/html/2017/seniorpress-html/demo/index-sp-layout2.html	C:/Users/PC/Desktop/AhmetErdas/AhmetErdasWeb/kodesolution.com/html/2017/seniorpress-html/demo/index-sp-layout2.html	(from https://kodesolution.com/html/2017/seniorpress-html/demo/index-mp-layout1.html)
00:32:02	93882/93882	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2016:37:07%20GMT	https://kodesolution.com/html/2017/seniorpress-html/demo/index-sp-layout3.html	C:/Users/PC/Desktop/AhmetErdas/AhmetErdasWeb/kodesolution.com/html/2017/seniorpress-html/demo/index-sp-layout3.html	(from https://kodesolution.com/html/2017/seniorpress-html/demo/index-mp-layout1.html)
00:32:03	709665/709665	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2029%20Jan%202022%2016:37:07%20GMT	https://kodesolution.com/html/2017/seniorpress-html/demo/js/jquery-plugin-collection.js	C:/Users/PC/Desktop/AhmetErdas/AhmetErdasWeb/kodesolution.com/html/2017/seniorpress-html/demo/js/jquery-plugin-collection.js	(from https://kodesolution.com/html/2017/seniorpress-html/demo/index-mp-layout1.html)
00:32:03	95052/95052	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2016:37:07%20GMT	https://kodesolution.com/html/2017/seniorpress-html/demo/index-magazine-home-layout1.html	C:/Users/PC/Desktop/AhmetErdas/AhmetErdasWeb/kodesolution.com/html/2017/seniorpress-html/demo/index-magazine-home-layout1.html	(from https://kodesolution.com/html/2017/seniorpress-html/demo/index-mp-layout1.html)
00:32:03	68559/68559	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2016:37:07%20GMT	https://kodesolution.com/html/2017/seniorpress-html/demo/index-magazine-home-layout2.html	C:/Users/PC/Desktop/AhmetErdas/AhmetErdasWeb/kodesolution.com/html/2017/seniorpress-html/demo/index-magazine-home-layout2.html	(from https://kodesolution.com/html/2017/seniorpress-html/demo/index-mp-layout1.html)
00:32:03	51678/51678	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2016:37:07%20GMT	https://kodesolution.com/html/2017/seniorpress-html/demo/index-portfolio-presentation-layout1.html	C:/Users/PC/Desktop/AhmetErdas/AhmetErdasWeb/kodesolution.com/html/2017/seniorpress-html/demo/index-portfolio-presentation-layout1.html	(from https://kodesolution.com/html/2017/seniorpress-html/demo/index-mp-layout1.html)
00:32:04	58869/58869	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2016:37:07%20GMT	https://kodesolution.com/html/2017/seniorpress-html/demo/index-portfolio-presentation-layout2.html	C:/Users/PC/Desktop/AhmetErdas/AhmetErdasWeb/kodesolution.com/html/2017/seniorpress-html/demo/index-portfolio-presentation-layout2.html	(from https://kodesolution.com/html/2017/seniorpress-html/demo/index-mp-layout1.html)
00:32:04	57144/57144	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2016:37:07%20GMT	https://kodesolution.com/html/2017/seniorpress-html/demo/index-portfolio-presentation-layout3.html	C:/Users/PC/Desktop/AhmetErdas/AhmetErdasWeb/kodesolution.com/html/2017/seniorpress-html/demo/index-portfolio-presentation-layout3.html	(from https://kodesolution.com/html/2017/seniorpress-html/demo/index-mp-layout1.html)
00:32:04	88541/88541	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2016:37:07%20GMT	https://kodesolution.com/html/2017/seniorpress-html/demo/index-shop-home.html	C:/Users/PC/Desktop/AhmetErdas/AhmetErdasWeb/kodesolution.com/html/2017/seniorpress-html/demo/index-shop-home.html	(from https://kodesolution.com/html/2017/seniorpress-html/demo/index-mp-layout1.html)
00:32:04	118017/118017	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2016:37:07%20GMT	https://kodesolution.com/html/2017/seniorpress-html/demo/index-home-variation-revslider-style1.html	C:/Users/PC/Desktop/AhmetErdas/AhmetErdasWeb/kodesolution.com/html/2017/seniorpress-html/demo/index-home-variation-revslider-style1.html	(from https://kodesolution.com/html/2017/seniorpress-html/demo/index-mp-layout1.html)
00:32:04	118758/118758	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2016:37:07%20GMT	https://kodesolution.com/html/2017/seniorpress-html/demo/index-home-variation-revslider-style2.html	C:/Users/PC/Desktop/AhmetErdas/AhmetErdasWeb/kodesolution.com/html/2017/seniorpress-html/demo/index-home-variation-revslider-style2.html	(from https://kodesolution.com/html/2017/seniorpress-html/demo/index-mp-layout1.html)
00:32:05	97912/97912	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2016:37:07%20GMT	https://kodesolution.com/html/2017/seniorpress-html/demo/index-home-variation-maximageslider-style1.html	C:/Users/PC/Desktop/AhmetErdas/AhmetErdasWeb/kodesolution.com/html/2017/seniorpress-html/demo/index-home-variation-maximageslider-style1.html	(from https://kodesolution.com/html/2017/seniorpress-html/demo/index-mp-layout1.html)
00:32:05	97923/97923	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2016:37:07%20GMT	https://kodesolution.com/html/2017/seniorpress-html/demo/index-home-variation-maximageslider-style2.html	C:/Users/PC/Desktop/AhmetErdas/AhmetErdasWeb/kodesolution.com/html/2017/seniorpress-html/demo/index-home-variation-maximageslider-style2.html	(from https://kodesolution.com/html/2017/seniorpress-html/demo/index-mp-layout1.html)
00:32:05	98029/98029	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2016:37:07%20GMT	https://kodesolution.com/html/2017/seniorpress-html/demo/index-home-variation-maximageslider-style3.html	C:/Users/PC/Desktop/AhmetErdas/AhmetErdasWeb/kodesolution.com/html/2017/seniorpress-html/demo/index-home-variation-maximageslider-style3.html	(from https://kodesolution.com/html/2017/seniorpress-html/demo/index-mp-layout1.html)
00:32:05	100178/100178	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2016:37:07%20GMT	https://kodesolution.com/html/2017/seniorpress-html/demo/index-home-variation-owl-carousel.html	C:/Users/PC/Desktop/AhmetErdas/AhmetErdasWeb/kodesolution.com/html/2017/seniorpress-html/demo/index-home-variation-owl-carousel.html	(from https://kodesolution.com/html/2017/seniorpress-html/demo/index-mp-layout1.html)
00:32:06	97489/97489	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2016:37:07%20GMT	https://kodesolution.com/html/2017/seniorpress-html/demo/index-home-variation-typed-text.html	C:/Users/PC/Desktop/AhmetErdas/AhmetErdasWeb/kodesolution.com/html/2017/seniorpress-html/demo/index-home-variation-typed-text.html	(from https://kodesolution.com/html/2017/seniorpress-html/demo/index-mp-layout1.html)
00:32:06	97830/97830	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2016:37:07%20GMT	https://kodesolution.com/html/2017/seniorpress-html/demo/index-home-variation-video-background.html	C:/Users/PC/Desktop/AhmetErdas/AhmetErdasWeb/kodesolution.com/html/2017/seniorpress-html/demo/index-home-variation-video-background.html	(from https://kodesolution.com/html/2017/seniorpress-html/demo/index-mp-layout1.html)
00:32:06	97503/97503	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2016:37:07%20GMT	https://kodesolution.com/html/2017/seniorpress-html/demo/index-home-variation-html5-video.html	C:/Users/PC/Desktop/AhmetErdas/AhmetErdasWeb/kodesolution.com/html/2017/seniorpress-html/demo/index-home-variation-html5-video.html	(from https://kodesolution.com/html/2017/seniorpress-html/demo/index-mp-layout1.html)
00:32:06	97612/97612	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2016:37:07%20GMT	https://kodesolution.com/html/2017/seniorpress-html/demo/index-home-variation-bg-image-parallax.html	C:/Users/PC/Desktop/AhmetErdas/AhmetErdasWeb/kodesolution.com/html/2017/seniorpress-html/demo/index-home-variation-bg-image-parallax.html	(from https://kodesolution.com/html/2017/seniorpress-html/demo/index-mp-layout1.html)
00:32:06	97591/97591	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2016:37:07%20GMT	https://kodesolution.com/html/2017/seniorpress-html/demo/index-home-variation-bg-static.html	C:/Users/PC/Desktop/AhmetErdas/AhmetErdasWeb/kodesolution.com/html/2017/seniorpress-html/demo/index-home-variation-bg-static.html	(from https://kodesolution.com/html/2017/seniorpress-html/demo/index-mp-layout1.html)
00:32:07	101535/101535	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2016:37:07%20GMT	https://kodesolution.com/html/2017/seniorpress-html/demo/index-home-variation-appointment-form-style1.html	C:/Users/PC/Desktop/AhmetErdas/AhmetErdasWeb/kodesolution.com/html/2017/seniorpress-html/demo/index-home-variation-appointment-form-style1.html	(from https://kodesolution.com/html/2017/seniorpress-html/demo/index-mp-layout1.html)
00:32:07	101868/101868	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2016:37:07%20GMT	https://kodesolution.com/html/2017/seniorpress-html/demo/index-home-variation-appointment-form-style2.html	C:/Users/PC/Desktop/AhmetErdas/AhmetErdasWeb/kodesolution.com/html/2017/seniorpress-html/demo/index-home-variation-appointment-form-style2.html	(from https://kodesolution.com/html/2017/seniorpress-html/demo/index-mp-layout1.html)
00:32:07	52981/52981	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2016:37:07%20GMT	https://kodesolution.com/html/2017/seniorpress-html/demo/features-preloader.html	C:/Users/PC/Desktop/AhmetErdas/AhmetErdasWeb/kodesolution.com/html/2017/seniorpress-html/demo/features-preloader.html	(from https://kodesolution.com/html/2017/seniorpress-html/demo/index-mp-layout1.html)
00:32:08	51500/51500	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2016:37:07%20GMT	https://kodesolution.com/html/2017/seniorpress-html/demo/features-header-style1.html	C:/Users/PC/Desktop/AhmetErdas/AhmetErdasWeb/kodesolution.com/html/2017/seniorpress-html/demo/features-header-style1.html	(from https://kodesolution.com/html/2017/seniorpress-html/demo/index-mp-layout1.html)
00:32:08	51800/51800	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2016:37:07%20GMT	https://kodesolution.com/html/2017/seniorpress-html/demo/features-header-style2.html	C:/Users/PC/Desktop/AhmetErdas/AhmetErdasWeb/kodesolution.com/html/2017/seniorpress-html/demo/features-header-style2.html	(from https://kodesolution.com/html/2017/seniorpress-html/demo/index-mp-layout1.html)
00:32:08	53505/53505	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2016:37:07%20GMT	https://kodesolution.com/html/2017/seniorpress-html/demo/features-header-style3.html	C:/Users/PC/Desktop/AhmetErdas/AhmetErdasWeb/kodesolution.com/html/2017/seniorpress-html/demo/features-header-style3.html	(from https://kodesolution.com/html/2017/seniorpress-html/demo/index-mp-layout1.html)
00:32:09	51613/51613	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2016:37:07%20GMT	https://kodesolution.com/html/2017/seniorpress-html/demo/features-header-style4.html	C:/Users/PC/Desktop/AhmetErdas/AhmetErdasWeb/kodesolution.com/html/2017/seniorpress-html/demo/features-header-style4.html	(from https://kodesolution.com/html/2017/seniorpress-html/demo/index-mp-layout1.html)
00:32:09	51758/51758	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2016:37:07%20GMT	https://kodesolution.com/html/2017/seniorpress-html/demo/features-header-style5.html	C:/Users/PC/Desktop/AhmetErdas/AhmetErdasWeb/kodesolution.com/html/2017/seniorpress-html/demo/features-header-style5.html	(from https://kodesolution.com/html/2017/seniorpress-html/demo/index-mp-layout1.html)
00:32:09	53520/53520	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2016:37:07%20GMT	https://kodesolution.com/html/2017/seniorpress-html/demo/features-header-style6.html	C:/Users/PC/Desktop/AhmetErdas/AhmetErdasWeb/kodesolution.com/html/2017/seniorpress-html/demo/features-header-style6.html	(from https://kodesolution.com/html/2017/seniorpress-html/demo/index-mp-layout1.html)
00:32:09	52359/52359	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2016:37:07%20GMT	https://kodesolution.com/html/2017/seniorpress-html/demo/features-header-style7.html	C:/Users/PC/Desktop/AhmetErdas/AhmetErdasWeb/kodesolution.com/html/2017/seniorpress-html/demo/features-header-style7.html	(from https://kodesolution.com/html/2017/seniorpress-html/demo/index-mp-layout1.html)
00:32:10	51624/51624	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2016:37:07%20GMT	https://kodesolution.com/html/2017/seniorpress-html/demo/features-page-title-text-left.html	C:/Users/PC/Desktop/AhmetErdas/AhmetErdasWeb/kodesolution.com/html/2017/seniorpress-html/demo/features-page-title-text-left.html	(from https://kodesolution.com/html/2017/seniorpress-html/demo/index-mp-layout1.html)
00:32:10	51538/51538	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2016:37:07%20GMT	https://kodesolution.com/html/2017/seniorpress-html/demo/features-page-title-text-center.html	C:/Users/PC/Desktop/AhmetErdas/AhmetErdasWeb/kodesolution.com/html/2017/seniorpress-html/demo/features-page-title-text-center.html	(from https://kodesolution.com/html/2017/seniorpress-html/demo/index-mp-layout1.html)
00:32:10	51674/51674	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2016:37:07%20GMT	https://kodesolution.com/html/2017/seniorpress-html/demo/features-page-title-text-right.html	C:/Users/PC/Desktop/AhmetErdas/AhmetErdasWeb/kodesolution.com/html/2017/seniorpress-html/demo/features-page-title-text-right.html	(from https://kodesolution.com/html/2017/seniorpress-html/demo/index-mp-layout1.html)
00:32:10	51625/51625	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2016:37:07%20GMT	https://kodesolution.com/html/2017/seniorpress-html/demo/features-page-title-mini-version.html	C:/Users/PC/Desktop/AhmetErdas/AhmetErdasWeb/kodesolution.com/html/2017/seniorpress-html/demo/features-page-title-mini-version.html	(from https://kodesolution.com/html/2017/seniorpress-html/demo/index-mp-layout1.html)
00:32:11	51622/51622	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2016:37:07%20GMT	https://kodesolution.com/html/2017/seniorpress-html/demo/features-page-title-big-version.html	C:/Users/PC/Desktop/AhmetErdas/AhmetErdasWeb/kodesolution.com/html/2017/seniorpress-html/demo/features-page-title-big-version.html	(from https://kodesolution.com/html/2017/seniorpress-html/demo/index-mp-layout1.html)
00:32:11	51622/51622	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2016:37:07%20GMT	https://kodesolution.com/html/2017/seniorpress-html/demo/features-page-title-extra-big-version.html	C:/Users/PC/Desktop/AhmetErdas/AhmetErdasWeb/kodesolution.com/html/2017/seniorpress-html/demo/features-page-title-extra-big-version.html	(from https://kodesolution.com/html/2017/seniorpress-html/demo/index-mp-layout1.html)
